"","Census.tract.2010.ID","County.Name","State.Territory","Percent.Black.or.African.American.alone","Percent.American.Indian...Alaska.Native","Percent.Asian","Percent.Native.Hawaiian.or.Pacific","Percent.two.or.more.races","Percent.White","Percent.Hispanic.or.Latino","Percent.other.races","Percent.age.under.10","Percent.age.10.to.64","Percent.age.over.64","Total.threshold.criteria.exceeded","Total.categories.exceeded","Identified.as.disadvantaged.without.considering.neighbors","Identified.as.disadvantaged.based.on.neighbors.and.relaxed.low.income.threshold.only","Identified.as.disadvantaged.due.to.tribal.overlap","Identified.as.disadvantaged","Percentage.of.tract.that.is.disadvantaged.by.area","Share.of.neighbors.that.are.identified.as.disadvantaged","Total.population","Adjusted.percent.of.individuals.below.200..Federal.Poverty.Line..percentile.","Adjusted.percent.of.individuals.below.200..Federal.Poverty.Line","Is.low.income.","Income.data.has.been.estimated.based.on.geographic.neighbor.income","Greater.than.or.equal.to.the.90th.percentile.for.PM2.5.exposure.and.is.low.income.","PM2.5.in.the.air..percentile.","PM2.5.in.the.air","Greater.than.or.equal.to.the.90th.percentile.for.diesel.particulate.matter.and.is.low.income.","Diesel.particulate.matter.exposure..percentile.","Diesel.particulate.matter.exposure","Greater.than.or.equal.to.the.90th.percentile.for.traffic.proximity.and.is.low.income.","Traffic.proximity.and.volume..percentile.","Traffic.proximity.and.volume","Greater.than.or.equal.to.the.90th.percentile.for.DOT.transit.barriers.and.is.low.income.","DOT.Travel.Barriers.Score..percentile.","Greater.than.or.equal.to.the.90th.percentile.for.proximity.to.hazardous.waste.facilities.and.is.low.income.","Proximity.to.hazardous.waste.sites..percentile.","Proximity.to.hazardous.waste.sites","Greater.than.or.equal.to.the.90th.percentile.for.asthma.and.is.low.income.","Current.asthma.among.adults.aged.greater.than.or.equal.to.18.years..percentile.","Current.asthma.among.adults.aged.greater.than.or.equal.to.18.years","Greater.than.or.equal.to.the.90th.percentile.for.diabetes.and.is.low.income.","Diagnosed.diabetes.among.adults.aged.greater.than.or.equal.to.18.years..percentile.","Diagnosed.diabetes.among.adults.aged.greater.than.or.equal.to.18.years","Greater.than.or.equal.to.the.90th.percentile.for.heart.disease.and.is.low.income.","Coronary.heart.disease.among.adults.aged.greater.than.or.equal.to.18.years..percentile.","Coronary.heart.disease.among.adults.aged.greater.than.or.equal.to.18.years","Greater.than.or.equal.to.the.90th.percentile.for.low.life.expectancy.and.is.low.income.","Low.life.expectancy..percentile.","Life.expectancy..years.","Greater.than.or.equal.to.the.90th.percentile.for.low.median.household.income.as.a.percent.of.area.median.income.and.has.low.HS.attainment.","Low.median.household.income.as.a.percent.of.area.median.income..percentile.","Median.household.income.as.a.percent.of.area.median.income","Greater.than.or.equal.to.the.90th.percentile.for.households.in.linguistic.isolation.and.has.low.HS.attainment.","Linguistic.isolation..percent...percentile.","Linguistic.isolation..percent.","Greater.than.or.equal.to.the.90th.percentile.for.unemployment.and.has.low.HS.attainment.","Unemployment..percent...percentile.","Unemployment..percent.","Greater.than.or.equal.to.the.90th.percentile.for.households.at.or.below.100..federal.poverty.level.and.has.low.HS.attainment.","Percent.of.individuals.below.200..Federal.Poverty.Line..percentile.","Percent.of.individuals.below.200..Federal.Poverty.Line","Percent.of.individuals...100..Federal.Poverty.Line..percentile.","Percent.of.individuals...100..Federal.Poverty.Line","Percent.individuals.age.25.or.over.with.less.than.high.school.degree..percentile.","Percent.individuals.age.25.or.over.with.less.than.high.school.degree","Percent.of.residents.who.are.not.currently.enrolled.in.higher.ed","Unemployment..percent..in.2009..island.areas..and.2010..states.and.PR.","Percentage.households.below.100..of.federal.poverty.line.in.2009..island.areas..and.2010..states.and.PR.","Greater.than.or.equal.to.the.90th.percentile.for.unemployment.and.has.low.HS.education.in.2009..island.areas..","Greater.than.or.equal.to.the.90th.percentile.for.households.at.or.below.100..federal.poverty.level.and.has.low.HS.education.in.2009..island.areas..","Greater.than.or.equal.to.the.90th.percentile.for.low.median.household.income.as.a.percent.of.area.median.income.and.has.low.HS.education.in.2009..island.areas.."
"313",13059000900,"Clarke County","Georgia",0.62,0,0,0,0,0.28,0.07,0.02,0.12,0.76,0.11,8,4,"True","False","","True",100,12,3967,0.93,0.57,"True","False","False",59,8.87,"False",72,0.36,"False",81,1035.82,"False",76,"False",48,0.72,"True",93,1230,"True",95,1860,"False",83,810,"True",96,70.4,"True",96,41,"False",66,3,"False",83,9,"True",97,74,97,47,86,24,83,17,57,"False","False","False"
"314",13059001200,"Clarke County","Georgia",0.15,0,0.07,0.01,0,0.7,0.06,0.01,0.09,0.66,0.24,0,0,"False","False","","False",0,16,3163,0.34,0.14,"False","False","False",59,8.88,"False",70,0.35,"False",60,430.74,"False",40,"False",45,0.58,"False",18,840,"False",37,940,"False",64,670,"False",15,82.2,"False",18,132,"False",77,6,"False",68,6,"False",44,27,69,17,37,7,87,1,15,"False","False","False"
"315",13059001700,"Clarke County","Georgia",0.32,0,0,0,0.02,0.56,0.08,0,0.08,0.74,0.17,0,0,"False","False","","False",0,33,2086,0.67,0.32,"True","False","False",59,8.88,"False",68,0.33,"False",66,539.6,"False",35,"False",29,0.19,"False",29,890,"False",60,1130,"False",60,650,"False",52,78.3,"False",19,130,"False",27,0,"False",38,3,"False",58,35,41,9,63,13,97,4,8,"False","False","False"
"316",13059001800,"Clarke County","Georgia",0.15,0,0.02,0,0,0.74,0.05,0.01,0.09,0.8,0.09,0,0,"False","False","","False",0,50,2303,0.54,0.24,"False","False","False",58,8.86,"False",74,0.37,"False",66,541.64,"False",8,"False",45,0.59,"False",24,869,"False",10,710,"False",10,380,"False",55,78,"False",41,102,"False",12,0,"False",60,5,"False",69,41,84,25,28,5,83,2,7,"False","False","False"
"317",13059001900,"Clarke County","Georgia",0.15,0,0,0,0.06,0.73,0.04,0,0.11,0.8,0.07,0,0,"False","False","","False",0,42,3207,0.45,0.2,"False","False","False",58,8.85,"False",77,0.4,"False",77,848.34,"False",22,"False",56,1.09,"False",46,950,"False",7,670,"False",6,330,"False",88,73.5,"False",46,97,"False",42,1,"False",13,2,"False",70,41,83,25,17,4,78,6,47,"False","False","False"
"318",13059002000,"Clarke County","Georgia",0.04,0,0.03,0,0.04,0.84,0.03,0,0.08,0.76,0.14,0,0,"False","False","","False",0,40,1849,0.38,0.16,"False","False","False",59,8.88,"False",72,0.36,"False",48,274.4,"False",51,"False",52,0.87,"False",22,860,"False",9,700,"False",23,459,"False",31,80.3,"False",35,108,"False",66,3,"False",50,4,"False",49,30,61,14,6,1,86,2,23,"False","False","False"
"319",13059002100,"Clarke County","Georgia",0.04,0,0.05,0,0.02,0.84,0.04,0,0.03,0.91,0.05,0,0,"False","False","","False",0,33,4199,0.02,0,"False","False","False",58,8.85,"False",76,0.39,"False",64,500.83,"False",58,"False",66,1.79,"False",82,1100,"False",1,409,"False",2,270,"False",NA,NA,"False",92,50,"False",41,0,"False",79,8,"False",87,56,96,44,0,0,27,4,59,"False","False","False"
"320",13059002200,"Clarke County","Georgia",0.06,0,0.06,0,0,0.83,0.03,0,0.1,0.83,0.05,0,0,"False","False","","False",0,0,2505,0.18,0.07,"False","False","False",59,8.87,"False",68,0.33,"False",63,482.42,"False",14,"False",60,1.34,"False",52,969,"False",1,459,"False",3,290,"False",NA,NA,"False",34,109,"False",53,1,"False",3,1,"False",73,43,89,31,1,0,63,2,51,"False","False","False"
"321",13059030100,"Clarke County","Georgia",0.42,0,0.01,0,0.03,0.47,0.05,0,0.18,0.77,0.04,4,4,"True","False","","True",100,71,6171,0.67,0.32,"True","False","False",58,8.83,"False",74,0.38,"False",75,801.14,"False",76,"False",69,2.06,"True",91,1190,"False",35,930,"False",14,409,"False",69,76.4,"False",95,42,"False",12,0,"False",79,8,"False",98,81,98,51,20,4,51,15,51,"False","False","False"
"322",13059030200,"Clarke County","Georgia",0.67,0,0.01,0,0.02,0.23,0.05,0.01,0.12,0.78,0.09,8,5,"True","False","","True",100,33,5327,0.91,0.54,"True","False","False",58,8.83,"False",65,0.32,"False",74,753.31,"True",92,"False",70,2.12,"True",95,1280,"True",95,1839,"False",85,830,"True",94,71.8,"True",95,44,"False",34,0,"False",78,7,"True",98,77,98,51,90,27,76,10,40,"False","False","False"
"323",13059130300,"Clarke County","Georgia",0.3,0,0,0,0.01,0.24,0.43,0.15,0.15,0.76,0.08,2,2,"True","False","","True",100,42,5816,0.92,0.56,"True","False","False",58,8.85,"False",49,0.24,"False",18,47.37,"True",97,"False",26,0.17,"False",85,1120,"False",86,1480,"False",64,670,"False",60,77.4,"False",56,88,"False",64,3,"False",55,5,"True",92,63,90,31,91,28,92,8,29,"False","False","False"
"324",13059130400,"Clarke County","Georgia",0.33,0,0.02,0,0.05,0.51,0.07,0,0.11,0.72,0.15,0,0,"False","False","","False",0,16,6054,0.49,0.22,"False","False","False",59,8.87,"False",45,0.22,"False",32,127.53,"False",37,"False",22,0.13,"False",37,919,"False",56,1090,"False",49,590,"False",42,79.3,"False",16,137,"False",58,2,"False",43,4,"False",51,31,67,16,34,6,91,3,15,"False","False","False"
"325",13059130500,"Clarke County","Georgia",0.32,0,0.01,0,0.01,0.53,0.11,0.04,0.13,0.71,0.15,0,0,"False","False","","False",0,0,2907,0.42,0.18,"False","False","False",60,8.91,"False",41,0.21,"False",34,146.48,"False",72,"False",17,0.09,"False",46,950,"False",59,1120,"False",49,590,"False",56,77.9,"False",20,128,"False",73,4,"False",59,5,"False",37,24,50,11,74,16,94,2,14,"False","False","False"
"326",13059130600,"Clarke County","Georgia",0.22,0,0.03,0,0,0.55,0.17,0,0.08,0.76,0.14,0,0,"False","False","","False",0,14,6858,0.65,0.31,"True","False","False",60,8.9,"False",58,0.28,"False",59,413.21,"False",67,"False",23,0.13,"False",75,1060,"False",46,1010,"False",45,570,"False",36,79.8,"False",57,87,"False",83,8,"False",57,5,"False",81,50,84,25,84,22,81,3,23,"False","False","False"
"327",13059130700,"Clarke County","Georgia",0.22,0,0,0,0.05,0.63,0.08,0,0.11,0.72,0.16,0,0,"False","False","","False",0,0,6103,0.35,0.15,"False","False","False",60,8.93,"False",63,0.31,"False",79,929.75,"False",9,"False",23,0.13,"False",27,880,"False",13,750,"False",14,409,"False",46,78.9,"False",21,127,"False",70,4,"False",40,4,"False",43,26,36,8,18,4,88,5,19,"False","False","False"
"328",13059140300,"Clarke County","Georgia",0.51,0,0,0,0,0.22,0.24,0.01,0.1,0.8,0.08,2,2,"True","False","","True",100,80,5429,0.92,0.55,"True","False","False",57,8.8,"False",40,0.2,"False",35,148.39,"True",90,"False",54,1,"False",86,1130,"False",87,1500,"False",59,640,"False",87,73.7,"False",76,70,"False",88,12,"False",20,2,"False",92,64,72,19,81,20,91,3,21,"False","False","False"
"329",13059140400,"Clarke County","Georgia",0.22,0,0,0,0,0.2,0.57,0.09,0.21,0.69,0.09,2,2,"True","False","","True",100,50,3575,0.93,0.57,"True","False","False",56,8.79,"False",42,0.21,"False",52,319.16,"False",23,"False",59,1.3,"False",70,1040,"False",86,1470,"False",69,700,"False",74,75.8,"False",69,76,"True",95,22,"False",7,1,"False",91,61,86,27,95,34,95,6,42,"False","False","False"
"330",13059140500,"Clarke County","Georgia",0.59,0,0,0,0,0.25,0.19,0.02,0.11,0.8,0.07,7,4,"True","False","","True",100,50,1899,0.94,0.59,"True","False","False",57,8.8,"False",42,0.21,"False",22,65.48,"False",86,"False",66,1.73,"True",90,1180,"True",91,1630,"False",76,750,"True",98,69.3,"True",95,42,"False",80,7,"False",27,3,"True",93,65,95,39,97,41,93,7,21,"False","False","False"
"331",13059140600,"Clarke County","Georgia",0.27,0,0.02,0,0.02,0.55,0.11,0.04,0.08,0.76,0.15,0,0,"False","False","","False",0,28,4674,0.5,0.22,"False","False","False",56,8.78,"False",28,0.15,"False",35,149.54,"False",45,"False",43,0.52,"False",43,940,"False",51,1050,"False",45,570,"False",64,77,"False",52,91,"False",69,4,"False",75,7,"False",56,33,76,20,60,12,89,7,17,"False","False","False"
"332",13059150300,"Clarke County","Georgia",0.32,0,0.03,0,0.04,0.54,0.05,0,0.1,0.69,0.19,0,0,"False","False","","False",0,16,3392,0.23,0.09,"False","False","False",59,8.9,"False",68,0.34,"False",67,570.62,"False",26,"False",38,0.37,"False",27,880,"False",37,940,"False",41,550,"False",24,81.09,"False",21,126,"False",27,0,"False",53,5,"False",45,28,68,17,22,4,80,1,31,"False","False","False"
"333",13059150400,"Clarke County","Georgia",0.06,0,0.12,0,0.01,0.72,0.02,0.03,0.02,0.95,0.02,0,0,"False","False","","False",0,0,4325,0.19,0.07,"False","False","False",58,8.86,"False",43,0.21,"False",57,390.03,"False",73,"False",47,0.68,"False",89,1170,"False",0,340,"False",1,200,"False",NA,NA,"False",88,56,"False",68,3,"False",9,1,"False",98,81,99,61,15,3,25,10,72,"False","False","False"
"334",13059150500,"Clarke County","Georgia",0.1,0,0.1,0,0.02,0.7,0.05,0,0.03,0.89,0.07,0,0,"False","False","","False",0,14,4869,0.27,0.11,"False","False","False",58,8.84,"False",53,0.26,"False",24,77.81,"False",70,"False",51,0.86,"False",77,1070,"False",2,480,"False",2,270,"False",53,78.2,"False",92,49,"False",12,0,"False",25,3,"False",88,57,96,41,14,3,54,3,55,"False","False","False"
"335",13059150600,"Clarke County","Georgia",0.32,0,0.01,0,0.05,0.59,0.02,0,0.11,0.77,0.1,0,0,"False","False","","False",0,33,3688,0.73,0.36,"True","False","False",57,8.83,"False",50,0.24,"False",38,173.99,"False",85,"False",50,0.8,"False",60,1000,"False",12,730,"False",10,380,"False",53,78.2,"False",74,71,"False",55,2,"False",21,2,"False",87,56,90,31,23,4,79,7,37,"False","False","False"
"336",13059150700,"Clarke County","Georgia",0.25,0,0.02,0,0.04,0.62,0.06,0,0.06,0.72,0.2,0,0,"False","False","","False",0,20,5566,0.55,0.25,"False","False","False",57,8.81,"False",33,0.17,"False",40,197.11,"False",84,"False",34,0.27,"False",46,950,"False",37,940,"False",37,530,"False",39,79.5,"False",51,92,"False",55,2,"False",50,4,"False",71,43,62,15,39,7,82,2,25,"False","False","False"
"337",13059150800,"Clarke County","Georgia",0.33,0,0,0,0,0.61,0.03,0.02,0.11,0.74,0.13,0,0,"False","False","","False",0,0,6674,0.44,0.19,"False","False","False",57,8.82,"False",27,0.14,"False",25,84.89,"False",59,"False",33,0.25,"False",29,890,"False",35,930,"False",35,520,"False",6,84.1,"False",14,142,"False",43,1,"False",15,2,"False",53,32,46,10,28,5,87,2,14,"False","False","False"
"338",13059150900,"Clarke County","Georgia",0.26,0,0.02,0,0.01,0.61,0.07,0,0.14,0.71,0.14,0,0,"False","False","","False",0,0,4284,0.26,0.1,"False","False","False",57,8.81,"False",23,0.13,"False",24,79.22,"False",40,"False",27,0.18,"False",24,869,"False",22,830,"False",21,450,"False",28,80.59,"False",9,157,"False",60,2,"False",22,2,"False",38,24,61,14,12,3,85,0,10,"False","False","False"
"339",13061960300,"Clay County","Georgia",0.62,0,0.01,0,0,0.35,0,0,0.08,0.65,0.25,10,5,"True","True","","True",100,100,2951,0.95,0.6,"True","False","False",39,8.19,"False",7,0.07,"False",3,3.06,"True",97,"False",2,0.02,"True",91,1190,"True",99,2300,"True",99,1200,"True",93,72.2,"True",97,38,"False",12,0,"True",93,12,"True",93,66,95,39,80,19,94,15,34,"False","False","False"
"340",13063040202,"Clayton County","Georgia",0.79,0,0.05,0,0.02,0.04,0.07,0.05,0.2,0.72,0.06,3,3,"True","False","","True",100,77,2850,0.89,0.51,"True","False","False",70,9.27,"False",85,0.48,"False",76,817.83,"False",89,"False",60,1.31,"False",87,1140,"False",82,1400,"False",25,470,"False",NA,NA,"True",93,48,"False",75,5,"False",81,8,"False",90,60,74,20,78,18,90,11,28,"False","False","False"
"341",13063040203,"Clayton County","Georgia",0.94,0,0.02,0,0.01,0.01,0,0,0.16,0.79,0.04,1,1,"True","False","","True",100,33,3735,0.63,0.29,"False","False","False",70,9.26,"False",74,0.38,"False",90,1852.87,"False",68,"False",45,0.6,"False",87,1140,"False",64,1160,"False",9,370,"False",87,73.8,"False",87,58,"False",52,1,"True",91,11,"False",68,41,55,12,55,11,88,14,25,"False","False","False"
"342",13063040204,"Clayton County","Georgia",0.92,0,0,0,0.01,0.01,0.05,0.03,0.15,0.77,0.06,0,0,"False","False","","False",0,66,4648,0.76,0.39,"True","False","False",70,9.26,"False",75,0.38,"False",80,982.81,"False",37,"False",49,0.76,"False",87,1140,"False",64,1160,"False",8,360,"False",89,73.09,"False",84,61,"False",57,2,"False",66,6,"False",73,44,71,18,25,5,94,6,16,"False","False","False"
"343",13063040302,"Clayton County","Georgia",0.45,0.01,0.01,0,0.03,0.19,0.28,0.13,0.26,0.64,0.09,4,4,"True","True","","True",100,100,5740,0.95,0.62,"True","False","False",71,9.29,"False",82,0.45,"False",64,504.01,"False",83,"False",72,2.31,"False",80,1090,"True",91,1630,"False",72,720,"False",86,73.9,"True",91,51,"False",84,9,"False",85,9,"False",95,68,89,31,93,31,93,12,37,"False","False","False"
"344",13063040303,"Clayton County","Georgia",0.62,0,0.06,0,0.02,0.11,0.17,0.07,0.13,0.79,0.07,3,3,"True","False","","True",100,83,6666,0.84,0.45,"True","False","False",71,9.29,"False",77,0.4,"False",47,259.88,"False",76,"False",71,2.18,"False",79,1080,"False",87,1500,"False",53,610,"True",92,72.5,"False",89,55,"False",88,11,"False",89,10,"False",85,54,80,22,89,26,90,13,27,"False","False","False"
"345",13063040306,"Clayton County","Georgia",0.6,0,0,0.03,0.05,0.01,0.31,0.1,0.28,0.66,0.05,5,3,"True","True","","True",100,100,4502,0.95,0.6,"True","False","False",70,9.24,"False",84,0.47,"False",81,1026.23,"False",72,"False",70,2.09,"False",63,1010,"False",59,1120,"False",13,400,"False",NA,NA,"True",91,51,"True",91,14,"False",83,9,"True",96,72,93,36,88,25,88,6,37,"False","False","False"
"346",13063040307,"Clayton County","Georgia",0.35,0,0.19,0,0.03,0.18,0.23,0.14,0.07,0.8,0.11,2,2,"True","True","","True",100,100,5038,0.79,0.41,"True","False","False",69,9.23,"False",75,0.38,"False",45,243.32,"True",99,"False",67,1.88,"False",52,969,"False",89,1570,"False",67,690,"False",59,77.5,"False",85,60,"False",86,10,"False",88,10,"False",81,50,70,17,85,23,90,15,27,"False","False","False"
"347",13063040308,"Clayton County","Georgia",0.5,0,0.05,0,0.06,0.15,0.27,0.12,0.08,0.76,0.15,5,4,"True","False","","True",100,87,4262,0.94,0.59,"True","False","False",71,9.29,"False",82,0.44,"False",58,406.19,"False",82,"False",71,2.18,"False",63,1010,"True",93,1720,"False",82,800,"True",93,72.09,"True",96,41,"False",88,11,"False",54,5,"False",94,66,76,21,94,33,92,12,39,"False","False","False"
"348",13063040407,"Clayton County","Georgia",0.49,0,0.2,0,0.02,0.09,0.19,0.07,0.17,0.7,0.12,1,1,"True","False","","True",100,83,4046,0.79,0.41,"True","False","False",69,9.24,"False",65,0.32,"False",56,367.47,"False",87,"False",61,1.38,"False",54,980,"False",85,1460,"False",57,630,"False",83,74.5,"False",74,72,"False",79,6,"False",36,3,"False",81,51,46,10,85,23,90,6,18,"False","False","False"
"349",13063040408,"Clayton County","Georgia",0.53,0,0.25,0,0.01,0.09,0.1,0.02,0.12,0.79,0.08,2,1,"True","False","","True",100,80,8489,0.48,0.21,"False","False","False",69,9.22,"False",70,0.35,"False",53,337.37,"False",91,"False",66,1.76,"False",75,1060,"False",78,1330,"False",47,580,"False",32,80.2,"False",81,65,"True",92,15,"True",90,11,"False",79,49,70,18,83,21,72,10,18,"False","False","False"
"350",13063040409,"Clayton County","Georgia",0.56,0,0.16,0,0.05,0.09,0.15,0.06,0.16,0.73,0.1,0,0,"False","False","","False",0,83,5915,0.6,0.28,"False","False","False",69,9.22,"False",63,0.31,"False",35,148.17,"False",74,"False",60,1.34,"False",60,1000,"False",71,1240,"False",25,470,"False",NA,NA,"False",74,72,"False",79,6,"False",63,5,"False",59,35,37,8,76,18,92,10,14,"False","False","False"
"351",13063040410,"Clayton County","Georgia",0.61,0,0.02,0,0.07,0.07,0.19,0.08,0.16,0.73,0.09,2,2,"True","False","","True",100,28,7166,0.67,0.32,"True","False","False",70,9.26,"False",70,0.35,"False",53,337.97,"True",90,"False",65,1.71,"False",70,1040,"False",71,1240,"False",25,470,"False",89,73.3,"False",74,72,"False",83,8,"False",73,7,"False",58,35,49,11,85,23,97,14,22,"False","False","False"
"352",13063040411,"Clayton County","Georgia",0.61,0,0.04,0,0.02,0.13,0.12,0.14,0.1,0.77,0.11,0,0,"False","False","","False",0,33,13311,0.39,0.17,"False","False","False",69,9.22,"False",58,0.28,"False",47,264.09,"False",77,"False",49,0.75,"False",75,1060,"False",72,1250,"False",19,440,"False",74,75.9,"False",60,84,"False",83,8,"False",22,2,"False",46,28,39,9,62,12,88,9,8,"False","False","False"
"353",13063040412,"Clayton County","Georgia",0.6,0,0.16,0,0.02,0.05,0.18,0.06,0.12,0.8,0.06,1,1,"True","False","","True",100,75,7920,0.81,0.43,"True","False","False",68,9.21,"False",68,0.33,"False",76,821.2,"False",64,"False",76,2.8,"False",70,1040,"False",74,1270,"False",33,509,"False",59,77.5,"False",78,68,"False",82,8,"False",79,8,"False",82,51,69,17,75,17,91,14,11,"False","False","False"
"354",13063040413,"Clayton County","Georgia",0.62,0,0.03,0,0.03,0.08,0.19,0.09,0.14,0.8,0.04,1,1,"True","False","","True",100,33,7329,0.69,0.33,"True","False","False",69,9.21,"False",66,0.33,"False",70,639.52,"True",97,"False",43,0.54,"False",70,1040,"False",74,1270,"False",25,470,"False",53,78.2,"False",66,79,"False",77,6,"False",40,4,"False",67,40,51,12,44,8,93,13,13,"False","False","False"
"355",13063040414,"Clayton County","Georgia",0.38,0,0,0,0.04,0.17,0.35,0.27,0.23,0.67,0.08,3,3,"True","True","","True",100,100,2068,0.86,0.48,"True","False","False",69,9.22,"False",82,0.45,"True",97,4658.22,"False",75,"False",68,1.93,"False",75,1060,"False",79,1350,"False",55,620,"True",95,71.4,"False",86,59,"False",87,11,"False",76,7,"False",86,56,84,26,94,32,91,12,5,"False","False","False"
"356",13063040415,"Clayton County","Georgia",0.73,0,0,0,0.01,0.05,0.2,0.04,0.21,0.73,0.04,6,4,"True","False","","True",100,75,6527,0.97,0.66,"True","False","False",68,9.2,"False",78,0.41,"False",86,1421.32,"False",46,"False",64,1.64,"True",91,1190,"False",81,1380,"False",37,530,"True",93,72,"True",94,46,"False",75,5,"False",71,6,"True",97,73,95,39,63,13,93,9,24,"False","False","False"
"357",13063040416,"Clayton County","Georgia",0.43,0,0.06,0,0.04,0.14,0.34,0.21,0.11,0.77,0.1,3,3,"True","True","","True",100,100,3746,0.91,0.54,"True","False","False",69,9.21,"False",82,0.44,"True",94,2903.31,"False",80,"False",73,2.42,"False",70,1040,"False",87,1500,"False",66,680,"False",77,75.4,"False",67,78,"True",90,13,"False",43,4,"False",88,57,74,19,93,30,96,20,14,"False","False","False"
"358",13063040417,"Clayton County","Georgia",0.8,0,0.01,0,0.04,0.05,0.09,0.02,0.26,0.7,0.02,3,3,"True","True","","True",100,100,5850,0.92,0.56,"True","False","False",68,9.2,"False",80,0.42,"False",77,849.65,"False",74,"False",74,2.59,"True",90,1180,"False",76,1300,"False",31,500,"False",62,77.2,"False",86,58,"False",61,2,"False",86,10,"False",91,62,84,26,55,11,94,8,10,"False","False","False"
"359",13063040509,"Clayton County","Georgia",0.9,0,0,0,0,0.02,0.06,0.05,0.09,0.76,0.14,0,0,"False","False","","False",0,42,4698,0.64,0.3,"False","False","False",69,9.23,"False",61,0.29,"False",47,261.47,"False",80,"False",27,0.17,"False",82,1100,"False",91,1620,"False",43,560,"False",89,73.09,"False",48,94,"False",40,0,"False",46,4,"False",58,34,61,14,49,9,95,13,3,"False","False","False"
"360",13063040510,"Clayton County","Georgia",0.9,0,0.01,0,0.01,0.03,0.03,0.03,0.17,0.74,0.07,3,3,"True","False","","True",100,71,3892,0.86,0.48,"True","False","False",69,9.24,"False",67,0.33,"False",58,403.87,"False",82,"False",36,0.32,"False",87,1140,"False",89,1550,"False",43,560,"True",91,72.8,"False",74,72,"False",64,3,"True",91,11,"False",80,49,88,29,57,11,98,15,19,"False","False","False"
"361",13063040512,"Clayton County","Georgia",0.86,0,0.03,0,0.01,0.03,0.05,0.02,0.14,0.74,0.11,1,1,"True","False","","True",100,40,5552,0.74,0.37,"True","False","False",69,9.22,"False",64,0.31,"False",65,529.2,"True",90,"False",27,0.18,"False",86,1130,"False",85,1460,"False",31,500,"False",67,76.7,"False",85,60,"False",71,4,"False",85,9,"False",72,43,64,15,61,12,93,9,16,"False","False","False"
"362",13063040513,"Clayton County","Georgia",0.8,0,0.04,0,0.02,0.09,0.02,0,0.05,0.79,0.14,0,0,"False","False","","False",0,25,4604,0.5,0.23,"False","False","False",68,9.2,"False",61,0.29,"False",60,440.01,"False",84,"False",24,0.14,"False",80,1090,"False",92,1680,"False",59,640,"False",67,76.7,"False",50,93,"False",67,3,"False",62,5,"False",49,30,59,14,76,17,92,7,13,"False","False","False"
"363",13063040514,"Clayton County","Georgia",0.77,0,0.01,0,0.02,0.03,0.16,0.06,0.19,0.71,0.09,0,0,"False","False","","False",0,33,7778,0.76,0.38,"True","False","False",67,9.17,"False",58,0.28,"False",61,450.19,"False",75,"False",23,0.14,"False",73,1050,"False",68,1200,"False",10,380,"False",36,79.8,"False",82,64,"False",70,4,"False",94,13,"False",74,44,74,19,50,9,93,12,28,"False","False","False"
"364",13063040515,"Clayton County","Georgia",0.74,0,0.01,0,0.04,0.04,0.14,0.07,0.1,0.79,0.1,1,1,"True","False","","True",100,50,7359,0.77,0.39,"True","False","False",67,9.16,"False",58,0.28,"False",49,279.71,"False",78,"False",25,0.16,"False",89,1170,"False",89,1550,"False",37,530,"False",48,78.7,"False",88,57,"False",57,2,"False",84,9,"False",80,50,80,23,66,14,89,15,13,"False","False","False"
"365",13063040516,"Clayton County","Georgia",0.77,0,0.05,0,0.02,0.06,0.1,0.04,0.19,0.72,0.07,3,3,"True","False","","True",100,57,6535,0.73,0.36,"True","False","False",67,9.17,"False",64,0.31,"False",39,186.26,"False",84,"False",30,0.21,"False",80,1090,"False",80,1360,"False",25,470,"True",92,72.5,"False",63,82,"False",49,1,"True",94,13,"False",78,47,75,20,56,11,88,7,13,"False","False","False"
"366",13063040518,"Clayton County","Georgia",0.81,0,0,0,0.02,0.07,0.09,0.01,0.14,0.78,0.06,4,4,"True","False","","True",100,80,5789,0.83,0.44,"True","False","False",66,9.12,"False",61,0.3,"False",36,158.6,"True",94,"False",23,0.14,"True",91,1190,"False",82,1390,"False",31,500,"False",87,73.8,"False",82,64,"False",51,1,"True",90,11,"False",88,58,81,24,71,15,86,13,27,"False","False","False"
"367",13063040519,"Clayton County","Georgia",0.95,0,0,0,0.02,0.01,0,0,0.17,0.77,0.04,2,2,"True","True","","True",100,100,4854,0.92,0.56,"True","False","False",69,9.24,"False",71,0.35,"False",59,417.1,"False",67,"False",43,0.52,"True",93,1220,"False",70,1230,"False",10,380,"False",NA,NA,"False",92,49,"False",55,2,"False",54,5,"False",92,63,87,28,39,7,93,12,20,"False","False","False"
"368",13063040520,"Clayton County","Georgia",0.84,0,0.02,0,0.08,0.02,0.05,0,0.16,0.8,0.02,3,2,"True","False","","True",100,80,4153,0.66,0.32,"True","False","False",70,9.26,"False",78,0.41,"False",52,320.52,"False",46,"False",51,0.86,"True",90,1180,"False",69,1210,"False",9,370,"True",94,71.8,"False",89,55,"False",12,0,"True",90,11,"False",74,44,69,17,52,10,87,12,12,"False","False","False"
